matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Guided+SIMD+spread, chunk=16","spread",10.40,10.68,17.81,0.0,-5.17,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Guided+SIMD+spread, chunk=32","spread",10.50,10.58,17.64,0.0,-6.18,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+close","close",10.86,10.24,17.07,0.0,-9.74,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Dynamic+SIMD+spread, chunk=32","spread",11.05,10.06,16.76,0.0,-11.75,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Dynamic+SIMD+spread, chunk=16","spread",11.49,9.67,16.12,0.0,-16.16,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+master","master",11.66,9.53,15.89,0.0,-17.89,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+Register+close","close",13.11,8.48,14.13,0.0,-32.56,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,60,"Static+SIMD+Register+spread","spread",16.14,6.88,11.47,0.0,-63.21,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+Register+spread","spread",18.25,6.09,9.23,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+close","close",18.51,6.01,9.11,0.0,-1.42,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Guided+SIMD+spread, chunk=16","spread",18.55,6.00,9.09,0.0,-1.63,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+Affinity+spread","spread",18.57,5.99,9.08,0.0,-1.74,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+master","master",18.63,5.97,9.04,0.0,-2.10,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+Affinity+close","close",18.65,5.96,9.03,0.0,-2.21,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+spread","spread",18.67,5.96,9.03,0.0,-2.29,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Guided+SIMD+spread, chunk=32","spread",18.67,5.96,9.03,0.0,-2.30,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Dynamic+SIMD+spread, chunk=16","spread",18.71,5.95,9.01,0.0,-2.52,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Static+SIMD+Register+close","close",18.97,5.86,8.88,0.0,-3.94,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,66,"Dynamic+SIMD+spread, chunk=32","spread",19.34,5.75,8.71,0.0,-6.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+Affinity+spread","spread",9.55,12.31,17.10,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+Affinity+close","close",10.53,11.16,15.50,0.0,-10.31,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+close","close",18.52,6.35,8.82,0.0,-93.92,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+spread","spread",18.53,6.34,8.81,0.0,-94.10,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Guided+SIMD+spread, chunk=32","spread",18.67,6.30,8.75,0.0,-95.54,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+Register+close","close",18.74,6.27,8.71,0.0,-96.27,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+master","master",18.76,6.27,8.71,0.0,-96.44,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Static+SIMD+Register+spread","spread",18.78,6.26,8.70,0.0,-96.64,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Dynamic+SIMD+spread, chunk=32","spread",18.87,6.23,8.65,0.0,-97.61,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Dynamic+SIMD+spread, chunk=16","spread",18.92,6.22,8.63,0.0,-98.12,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,72,"Guided+SIMD+spread, chunk=16","spread",19.11,6.15,8.55,0.0,-100.12,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+spread","spread",18.68,6.41,8.22,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+master","master",18.69,6.41,8.22,0.0,-0.04,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+Affinity+close","close",18.69,6.41,8.22,0.0,-0.05,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+Affinity+spread","spread",18.71,6.40,8.21,0.0,-0.16,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Dynamic+SIMD+spread, chunk=16","spread",18.81,6.37,8.17,0.0,-0.69,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Guided+SIMD+spread, chunk=16","spread",18.82,6.37,8.16,0.0,-0.74,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+close","close",18.83,6.37,8.16,0.0,-0.75,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Dynamic+SIMD+spread, chunk=32","spread",18.94,6.33,8.11,0.0,-1.37,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Guided+SIMD+spread, chunk=32","spread",19.14,6.26,8.03,0.0,-2.43,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+Register+spread","spread",19.23,6.23,7.99,0.0,-2.93,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,78,"Static+SIMD+Register+close","close",19.53,6.14,7.87,0.0,-4.54,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+Affinity+close","close",18.82,6.07,7.22,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+Affinity+spread","spread",18.83,6.07,7.22,0.0,-0.05,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+Register+spread","spread",18.97,6.02,7.17,0.0,-0.81,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+spread","spread",19.02,6.00,7.15,0.0,-1.08,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Guided+SIMD+spread, chunk=16","spread",19.11,5.98,7.12,0.0,-1.53,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Dynamic+SIMD+spread, chunk=32","spread",19.27,5.92,7.05,0.0,-2.42,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+master","master",19.29,5.92,7.05,0.0,-2.52,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+close","close",19.40,5.89,7.01,0.0,-3.10,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Dynamic+SIMD+spread, chunk=16","spread",19.58,5.83,6.94,0.0,-4.06,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Static+SIMD+Register+close","close",19.75,5.78,6.88,0.0,-4.93,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,84,"Guided+SIMD+spread, chunk=32","spread",19.87,5.75,6.84,0.0,-5.60,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+close","close",18.34,6.22,6.91,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+Affinity+spread","spread",18.41,6.19,6.88,0.0,-0.39,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+Register+spread","spread",18.60,6.13,6.81,0.0,-1.44,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+master","master",18.66,6.11,6.79,0.0,-1.75,0,""
